id,Titulo,Autor,Ubicacion,Colección
000251206,La momia del salar,"Bertrand Donoso, Sara",Ch863/BER/mo,LITCH
000251209,Lirio : un revés y un derecho,"Ortega Levia, Ignacio",Ch863/ORT/li,LITCH
000251223,Piquero,"Fernández Rojas, Pablo",Ch863/FER/pi,LITCH
000251349,Cosa de niñas,"Ferrari, Pri",869.3/FER/co,GENER
000251387,Los miserables : [novela gráfica],"Saracino, Luciano",741.5982/SAR/mi,COMIC
000251467,Un libro,Ingesman,741.60983/ING/li,INFAN
000251468,"Tú & yo, aquí, ahora","Asher, Jay",813/ASH/tu,JUVEN
000251512,El gran gigante bonachón,"Dahl, Roald",823/DAH/gr,LITGE
000251659,Los viajeros del puerto,"Rodríguez Kittsteiner, Lorena",Ch863/ROD/vi,JUVEN
000251761,Un misterio en Toledo,"Perry, Anne",823/PER/mi,LITGE
000251785,Ramiro mirón o el ratón espía,"Bertrand Donoso, Sara",Ch863/BER/ra,LITCH
000251799,Mitos de Memoria del fuego,"Galeano, Eduardo",398.2098/GAL/mi,JUVEN
000251847,Los extrañamientos,"Blasco, Martín",A863/BLA/ex,INFAN
000251848,Marón americano,"Quezada, Víctor",Ch861/QUE/ma,LITCH
000251852,Los Rolling Stones son mejores,"García Cid, Alfredo",Ch863/GAR/ro,LITCH
000251875,La muerte se desnuda en La Habana,"Rivera Letelier, Hernán",Ch863/RIV/mu,LITCH
000251898,Origen,"Brown, Dan",813/BRO/or,LITGE
000251910,Atardecer,"Hunter, Erin",823/HUN/np,LITGE
000251997,Calamity,"Sanderson, Brandon",813/SAN/ca,LITGE
000252034,Estepa,"Valenzuela, Andrés",Ch863/VAL/es,LITCH
000252194,El otro tiempo,"Acosta, Daniela",Ch863/ACO/ot,LITCH
000252254,Santa María de las flores negras,"Rivera Letelier, Hernán",Ch863/RIV/sa,LITCH
000252257,El secreto de Gray Mountain,"Grisham, John",813/GRI/se,LITGE
000252307,Acerca de personas,"Silva Barandica, Juan Manuel",Ch861/SIL/ac,LITCH
000252312,Los inutiles,"Valenzuela P., Luis",Ch863/VAL/in,LITCH
000252427,Semillas Mapuche,"Salazar, Magdalena",Ch863/SAL/se,LITCH
000252501,"Auxilio, Socorro : historia de un malentendido","Hepp, Josefina",Ch863/HEP/au,LITCH
000252509,Robert Smithson & Robert Smith,"Verdugo Arellano, Mario",Ch861/VER/ro,LITCH
000252513,La guía DC Comics de la creación de cómics,"Potts, Carl",741.5973/POT/gu,JUVEN
000252529,Supervillanos : la guía visual completa,"Wallace, Daniel",741.5973/WAL/su,JUVEN
000252553,Las aventuras de Sofía : el secreto de los padres,"Carrasco, Ignacio",741.5983/CAR/av,JUVEN
000252607,Los futbolísimos : el misterio de los árbitros dormidos,"Santiago, Roberto",863/SAN/fu,INFAN
000252613,Ocho lugares que me recuerdan a ti,"Villarreal, Alberto",M863/VIL/oc,LITGE
000252691,Ráfaga y latidos,"Milfuegos, Neftalí",839.73/MIL/ra,LITGE
000252693,El árbol de la vida,"Ortúzar, Matías",Ch863/ORT/ar,LITCH
000252694,Hacia otra orilla,"Gré, Catalina",Ch861/GRE/ha,LITCH
000252697,Una tierra sin mapas,"Rojas, Beatriz",Ch863/ROJ/ti,LITCH
000252701,Ya no somos vírgenes,"Odgers Toloza, Ingrid",Ch863/ODG/ya,LITCH
000252711,El hombre que perseguía su sombra,"Lagercrantz, David",839.73/LAG/ho,LITGE
000252715,Pequeña historia de un desacuerdo : ciudadanía para niños,"Fuentes S., Claudio",320.4983/FUE/pe,JUVEN
000252768,La última ceniza,"Martorell, Montserrat",Ch863/MAR/ul,LITCH
000252769,El pasado nunca termina de ocurrir,"Ricci, Anìbal",Ch863/RIC/pa,LITCH
000252770,Tiempo quebrado,"Staiger, Pedro",Ch863/STA/ti,LITCH
000252771,Canciones espectrales : la muerte de los Monroy's Destruction,"Rosales, Christopher",Ch863/ROS/ca,LITCH
000252774,Tierra de aves acuáticas,"Ergas, Simón",Ch863/ERG/ti,LITCH
000252775,Seferis íntegro,"Seferis, George",889.1/SEF/se,LITGE
000252777,Y va a caer-- como decíamos ayer,"Baño, Rodrigo",320.983/BAÑ/va,LITCH
000252780,Los visitantes,"Fuentes, Freddy",Ch863/FUE/vi,LITCH
000252783,Hogar,"Mena, Fernando",Ch863/MEN/ho,LITCH
000252785,"El Faro, quirófano al noreste","Fugellie, Astrid",Ch861/FUG/fa,LITCH
000252786,Poéticas del devenir : Lispector y Valenzuela,"Nogueira, Fátima R",B869.8/NOG/po,LITGE
000252787,Un ángel de abrigo azul : (novela),"Délano, Poli",Ch863/DEL/an,LITCH
000252791,Terrolirismo,"Arancibia, Marcelo",H861/ARA/te,LITGE
000252792,"Frankenstein, o, : el moderno Prometeo : novela","Shelley, Mary Wollstonecraft",823/SHE/fr,LITGE
000252793,Las palabras : apuntes satíricos,"Ramírez L., Ramiro",Ch863/RAM/pa,LITCH
000252795,En tiempo fugitivo : narrativas latinoamericanas contemporáneas,"Noemi Voionmaa, Daniel",H868.0/NOE/en,LITGE
000252796,Máquina para hablar con los muertos,"García, Carmen",Ch861/GAR/ma,LITCH
000252797,La voluntad de los muertos,"Banderas Grandela, Felipe",Ch863/BAN/vo,LITCH
000252798,Zona de extinción,"Inostroza Bidart, Alvaro",Ch861/INO/zo,LITCH
000252799,Liceo de Niñas,"Fernández, Nona",Ch862/FER/li,LITCH
000252835,Tan linda y tan solita : el libro del fin del patriarcado,"Araos, Josefa",305.43/ARA/ta,JUVEN
000252837,Condorito,Pepo,741.59/PEP/co,COMIC
000252853,Romeo y Julieta,"Shakespeare, William",822.33/SHA/ro,JUVEN
000252905,Condenados,"Cooper, Glenn",813/COO/co,LITGE
000252916,Mil veces hasta siempre,"Green, John",813/GRE/mi,LITGE
000252963,Los amantes de Praga,"Richman, Alyson",813/RIC/am,LITGE
000253058,Santa María de Iquique : la muerte de la República,"Tromben, Carlos",Ch863/TRO/sa,LITCH
000253068,"Papelucho, Romelio y el castillo","Paz, Marcela",Ch863/PAZ/pro,LITCH
000253095,Gallinas supergallinas,"King-Smith, Dick",823/KIN/ga,LITGE
000253265,La historia del espacio : mi primer libro sobre el universo,"Barr, Catherine",523.1/BAR/hi,JUVEN
000253284,El planeta sin nombre,"Jordán Jiménez, Felipe",Ch863/JOR/pl,LITCH
000253287,La pequeña bruja,"Preussler, Otfried",833/PRE/pe,INFAN
000253301,7 veces Lucero + versión original,"Castro, Oscar",Ch863/SIE/ve,LITCH
000253325,La tristeza de las cosas,"Ferrada, María José",Ch861/FER/tr,JUVEN
000253327,La biblioteca secreta,"Murakami, Haruki",895.63/MUR/bi,LITGE
000253400,Antología errante : (1954-2016),"Uribe, Armando",Ch861/URI/an,LITCH
000253454,Atlas Americano,"Vega, Alejandra",912.8/VEG/at,INFAN
000253718,Los niños del fin del mundo : pequeña gran historia Selk'nam,"Peris, Alex",Ch863/PER/ni,INFAN
000253932,El reparto del olvido,"Colil, Juan Ignacio",Ch863/COL/re,LITCH
000253934,Cuenta regresiva : antología de poemas 1978-2010,"Montealegre, Jorge",Ch861/MON/cu,LITCH
000253940,Donde vuelan los cóndores : dolor y esperanza,"Bastías Guzmán, Eduardo",Ch863/BAS/do,LITCH
000253975,La lengua de Martí y otros motivos cubanos,"Mistral, Gabriela",Ch864MIS/le,LITCH
000253980,El fuego invisible,"Sierra, Javier",863/SIE/fu,LITGE
000253981,Escrito está,"Barquero, Efraín",Ch861/BAR/es,LITCH
000254047,Los cuentos de Tocuen,"Güiraldes, Ana María",Ch863/GUI/cu,INFAN
000254063,Steelheart,"Sanderson, Brandon",813/SAN/st,LITGE
000254086,La casa muerta,"Ritsos, Giannes",889.1/RIT/ca,LITGE
000254091,Huerta : cosecha lo que siembras,"Martín, Mónica",634/MAR/hu,JUVEN
000254153,Solo tres segundos,"Bombara, Paula",A863/BOM/so,JUVEN
000254232,Bajo la misma estrella,"Green, John",813/GRE/ba,JUVEN
000254366,Los intrusos,"Cáceres, Alfredo",Ch863/CAC/in,INFAN
000254444,Más allá del invierno,"Allende, Isabel",Ch863/ALL/ma,LITCH
000254465,La trágica agonía de un pájaro azul,"Zuñiga M., Carla",Ch862/ZUÑ/tr,LITCH
000254467,Inteligencia sexual : el instinto no basta,"Uribarri Guzmán, Karen",155.31/URI/in,GENER
000254679,Aventuras de los trillizos ABC,"K hler-Timm, Hilde",833/KAH/av,INFAN
000254838,Besos de sangre,"Frost, Jeaniene",813/FRO/be,JUVEN
000254864,La razón de estar contigo : el regreso a casa,"Cameron, William Bruce",813/CAM/rar,LITGE
000254913,Ídolos maulinos : grandes del deporte,"Prieto Valenzuela, Pablo",796.0983/PRI/id,REGIO
000254917,La ciudad a oscuras,"Lagos, Antonio",Ch861/LAG/ci,REGIO
000255025,Casi me olvido de ti,"McMillan, Terry",813/MCM/ca,LITGE
000255049,Despertando las leyendas de Pencahue,"Bernal González, Patricia",398.098333/BER/de,REGIO
000255051,La boina del padre: cuentos,"Améstica, Adriano",Ch863/AME/bo,REGIO
000255053,Huilquilemu : relatos de nuestros abuelos,"Hernández Anguita, Horacio",983.332/HER/hu,REGIO
000255107,La estación de las flores en llamas,"Lark, Sarah",833/LAR/fu,LITGE
000255116,La profecía del águila,"Scarrow, Simon",823/SCA/pr,LITGE
000255324,Lazos de familia,"Steel, Danielle",813/STE/la,LITGE
000255336,53 experiencias pedagógicas innovadoras,"Ferrer, Rosario",372.218/CIN/ex,INFAN
000255342,La casa vieja,"Sierra i Fabra, Jordi",863/SIE/ca,LITGE
000255360,Juegos florales,"Rivera Órdenes, Vladimir",Ch863/RIV/ju,LITCH
000255363,La broma de una mantis religiosa (novela),"Délano, Poli",Ch863/DEL/br,LITCH
000255404,Desastres naturales,"Simonetti, Pablo",Ch863/SIM/de,LITCH
000255416,El poder y la palabra : 10 ensayos sobre lenguaje,"Orwell, George",824/ORW/po,LITGE
000255492,El Cardenal,"Carvajal, Kóte",741.5983/CAR/ca,COMIC
000255502,Lenguaviaje : antología,"Campos, Augusto de",B869.1/CAM/le,LITGE
000255557,"Adiós planeta, por Papelucho","Paz, Marcela",Ch863/PAZ/pad,LITCH
000255636,Cuentos secretos de la Historia de Chile,"Balcells, Jacqueline",Ch863/BAL/cu,LITCH
000255639,El Cururo incomprendido y otros cuentos,"Morel, Alicia",Ch863/MOR/cu,INFAN
000255664,Cuero de diablo : cuentos,"Blanco, Guillermo",Ch863/BLA/cu,LITCH
000255676,Gracia y el forastero,"Blanco, Guillermo",Ch863/BLA/gr,LITCH
000255755,Crónica del pájaro que da cuerda al mundo,"Murakami, Haruki",895.63/MUR/cr,LITGE
000255761,Emilia : Cuatro enigmas de verano,"Balcells, Jacqueline",Ch863/BAL/emc,LITCH
000255779,Mala onda,"Fuguet, Alberto",Ch863/FUG/ma,JUVEN
000255780,La hojarasca,"García Márquez, Gabriel",C863/GAR/ho,LITGE
000255793,Los ojos del perro siberiano,"Santa Ana, Antonio",A863/SAN/oj,LITGE
000255934,El secreto del Dresden,"Rojas M., Alberto",Ch863/ROJ/se,LITCH
000255936,El topo,"Le Carré, John",823/LEC/to,LITGE
000255943,"Conversaciones con Nicanor Parra : Chicago, 1987","Costa, René de",Ch861/PAR/co,LITCH
000255966,El ferrocarril subterráneo,"Whitehead, Colson",813/WHI/fe,LITGE
000255993,Los magnates de la prensa,"Monckeberg, María Olivia",302.230983/MON/ma,GENER
000256020,Rescate mortal : la última salida,"Venegas Sepúlveda, Eduardo",Ch863/VEN/ul,LITCH
000256058,Sin recreo,"Márquez Colodro, Daniela",Ch863/MAR/si,JUVEN
000256078,"Tal vez sí, tal vez no","Marín, Germán",Ch863/MAR/ta,LITCH
000256097,El sol de Adela,"Arce, María José",Ch863/ARC/so,LITCH
000256098,Juguemos a hacer yoga,"Pajalunga, Lorena V",613.7046/PAJ/ju,INFAN
000256099,Hija de las tinieblas : reclama el trono,"White, Kiersten",813/WHI/hi,LITGE
000256118,Zahorí II : revelaciones,"Valenzuela León, Camila",Ch863/VAL/zre,JUVEN
000256130,Christine,"King, Stephen",813/KIN/Ch,LITGE
000256251,Lo que fue de ella,"Forman, Gayle",813/FOR/lo,LITGE
000256364,La caída de un libertino,"Miller, Raine",813/MIL/ca,LITGE
000256516,Blue,"Steel, Danielle",813/STE/bl,LITGE
000256549,Iquique en 100 palabras,Concurso de Cuentos Breves,Ch863.008/CON/iq,LITCH
000256842,El Capitán Calzoncillos,"Pilkey, Dav",813/PIL/ca,JUVEN
000257142,Cuentos del mundo en décimas chilenas,"Pérez, Eustaquio",Ch861/PER/cu,INFAN
000257330,Me han dicho que la luna,"Codina, Conce",843/JAR/me,INFAN
000257480,Hispanoamérica en diez novelas,"Sepúlveda Llanos, Fidel",H863.09/SEP/hi,LITGE
000257498,El corazon de Marion,"Kogan, Mariela",A863/KOG/co,INFAN
000257551,Libro de mal amor,"Iwasaki Cauti, Fernando",Pe863/IWA/hi,LITGE
000257631,Llévame al cielo,"Guelfenbein, Carla",Ch863/GUE/ll,LITCH
000257730,Romance del duende que me escribe las novelas,"Rivera Letelier, Hernán",Ch863/RIV/ro,LITCH
000257731,Sin tolerancia 2,Malaimagen,741.5983/MAL/si,COMIC
000257746,El despertar de la señorita Prim,"Sanmartin Fenollera, Natalia",863/SAN/de,LITGE
000257767,El superzorro,"Dahl, Roald",823/DAH/su,LITGE
000257847,"Rafaela y Héctor, mellizos de cauquenes : región del Maule","Maldonado, Emma",305.23098335/MAL/ra,INFAN
000257948,Robin Hood,"Pyle, Howard",813/PYL/ro,LITGE
000257964,Asesinato en el Canadian Express,"Wilson, Eric",C813/WIL/as,JUVEN
000258033,Max Urdemales en la recta provincia,"Ortega, Francisco",Ch863/ORT/ma,INFAN
000258116,Canción para caminar sobre las aguas,"Rivera Letelier, Hernán",Ch863/RIV/ca,LITCH
000258119,Donde mueren los valientes,"Rivera Letelier, Hernán",Ch863/RIV/do,LITCH
000258125,Historia de amor con hombre bailando,"Rivera Letelier, Hernán",Ch863/RIV/hi,LITCH
000258160,Juan Buscamares,"Vega, Félix",741.5983/VEG/ju,COMIC
000258221,Coco : la novela,"Cervantes, Ángela adaptadora",813/CER/co,JUVEN
000258516,La contadora de películas,"Rivera Letelier, Hernán",Ch863/RIV/co,LITCH
000259004,Hijos de la ira,"Urrutia Ruiz, Andrés",Ch863/URR/hi,LITCH
000259176,El hijo del jugador,"Allard, Sergio",Ch863/ALL/hi,LITCH
000259179,El hombre que miraba al cielo,"Rivera Letelier, Hernán",Ch863/RIV/ho,LITCH
000259183,El silencio de los malditos,"Pinto, Carlos",Ch863/PIN/si,LITGE
000259186,Magnus Chase y los dioses de Asgard lll : el barco de los muertos,"Riordan, Rick",813/RIO/mab,LITGE
000259276,Chile soy yo : historias de nuestra tierra,"Montt, Sara, coordinadora",Ch860/ChI/so,LITCH
000259519,Emigrantes,"Tan, Shaun",A823/TAN/em,JUVEN
000259527,Guía para la elaboración de proyectos con perspectiva de género,Comunidad Mujer,305.4/GUI/pa,GENER
000259555,Liga de la justicia : origen,"Johns, Geoff",741.5973/JOH/li,COMIC
000259558,"John Constantine, Hellblazer : vertigo : pecados originales","Délano, Jamie",741.5973/DEL/jo,COMIC
000259568,Superman : hijo rojo,"Millar, Mark",741.5973/MIL/su,COMIC
000259570,Superman : all star,"Morrison, Grant",741.5973/MOR/sal,COMIC
000259571,Sin city : el duro adiós,"Miller, Frank",741.5973/MIL/si,COMIC
000259643,Batman : año uno,"Miller, Frank",741.5973/MIL/bañ,COMIC
000259648,"La canción de la espada : sajones, vikingos y normandos","Cornwell, Bernard",823/COR/ca,LITGE
000259649,Territorios invisibles : imaginarios de la poesía en provincia,"Moncada Mijic, Felipe",Ch860.9/MON/te,LITCH
000259668,Capitán América : la muerte del Capitán América,"Brubaker, Ed",741.5973/BRU/cmu,COMIC
000259670,Alhué y otras prosas,"González Vera, José Santos",Ch860/CON/al,LITCH
000259677,El topo de Alejandro Jodorowsky,"Plaza Santibáñez, Vicente",741.5983/PLA/to,COMIC
000259717,La conspiración de Babel,"Goles, Eric",Ch863/GOL/co,LITCH
000259724,"Lita, la niña del fin del mundo","Río, Ana María del",Ch863/RIO/li,LITGE
000259732,La poesía terminó conmigo : vida de Rodrigo Lira,"Careaga C., Roberto",928.61/LIR/ca,LITGE
000259747,La cuenta mundo,"Mistral, Gabriela",Ch861/MIS/cu,LITCH
000259749,Zapatitos con sangre : 66 poetas del fútbol,"Munita Fritis, Víctor",Ch861/MUN/za,LITCH
000259905,Teatro escolar representable 4 : Teatro chileno,"Piña, Juan Andrés",Ch862/TEA/te,LITCH
000259977,La momia del salar,"Bertrand Donoso, Sara",Ch863/BER/mo,LITGE
000259985,Cómo domesticar a tus papás,"Paredes, Mauricio",Ch863/PAR/co,LITCH
000260029,Concurso Historias de nuestra tierra,Fundación Comunicaciones,Ch863/HIS/nu,LITCH
000260058,Los mejores amigos,"Anderson, Rachel",823/AND/me,LITGE
000260062,Inferno,"Brown, Dan",813/BRO/in,LITGE
000260081,El ascenso de la Torre Oscura,"Dahl, Michael",813/DAH/as,JUVEN
000260255,"El caso de la máscara de Jade : serie policial ""Cuatro Ojos""","Valenzuela, José Ignacio",Ch863/VAL/ca,LITCH
000260256,Las estrellas de Simona = Simona's stars,"García C., Amparo",Ch863/GAR/es,INFAN
000260259,9 months after,"Farías, Coke",741.5983/FAR/ni,COMIC
000260264,Cianuro espumoso,"Christie, Agatha",823/ChR/ci,LITGE
000260285,R y Julie,"Marion, Isaac",813/MAR/ry,JUVEN
000260394,Elige tu pasado,"Oses, Darío",Ch863/OSE/el,LITCH
000260397,Los pecosos,"Paz, Marcela",Ch863/PAZ/pe,JUVEN
000260400,Líneas de fuga,"Gutiérrez, Oscar",741.5983/GUT/li,LITGE
000260403,Escritores en el zaguán,"Valdivia, Rosa, compiladora",Ch861.008/ESC/za,LITCH
000260404,Desde Liverpool : entre puertos y estaciones,"Gaete, Rosa",Ch863/GAE/de,LITCH
000260405,Adiciones palermitanas,"Marín, Germán",Ch863/MAR/ad,LITCH
000260406,"Los Lagos, imaginario sur","Andrade-Cantero, Paola compiladora",Ch861/LOS/la,LITCH
000260407,Esto es,"Abalo, Milagros",Ch861/ABA/es,LITCH
000260448,Mujeres al fin del mundo,Ediciones Orlando,Ch861/MUJ7fi,LITCH
000260449,La lluvia lenta : letras de Gabriela Mistral,"Mistral, Gabriela",Ch861/MIS/ll,LITGE
000260453,Bajo el cerezo en flor : antología de haikus,"Ferrada, María José, compiladora",895.61/BAJ/ce,LITGE
000260459,Coplas a la muerte de su padre,"Manrique, Jorge, -",861/MAN/co,LITGE
000260465,Video killed the radio star,"Rojas Pachas, Daniel",Ch863/ROJ/vi,LITCH
000260486,"Patria negra, patria roja","Rodríguez Saavedra, Sergio",Ch861/ROD/pa,LITCH
000260487,Inevitable desastre,"McGuire, Jamie",813/MCG/in,LITGE
000260490,El tigre en la casa : una historia cultural del gato,"Van Vechten, Carl",814/VAN/ti,LITGE
000260509,La vida doméstica,"Rioseco, Marcelo",Ch861/RIO/vi,LITCH
000260516,El primer libro y otros poemas,"Fariña, Soledad",Ch861/FAR/pr,LITCH
000260518,Remedios caseros : poesía completa,"Rivera, Raúl",Ch861/RIV/re,LITCH
000260527,Diario de la renuncia,"Pesce, Franco",Ch863/PES/di,LITCH
000260554,Emilia y la dama negra,"Balcells, Jacqueline",Ch863/BAL/em,LITCH
000260555,El vampiro vegetariano,"Frabetti, Carlo",863/FRA/va,INFAN
000260575,Fatamorgana de amor con banda de música,"Rivera Letelier, Hernán",Ch863/RIV/fa,LITCH
000260811,Carmen : una adaptación de la ópera de Georges Bizet,"Ferrer, María Teresa adaptadora",Ch863/FER/ca,LITCH
000260881,La cabeza de Elena,"Aguilera Álvarez, Claudio",Ch863/AGU/ca,LITCH
000261021,Arte Mapuche,"Becco, Alejandra",709.0983/BEC/ar,LITGE
000261041,Lamentables datos animales,"Barker, Brooke",591/BAR/la,INFAN
000261105,Supertata vs. Míster Vil,"Paredes, Mauricio",Ch863/PAR/su,INFAN
000261141,Señal de abandono,"Tacla, Jorge",759.983/TAC/ca,LITGE
000261163,Del grito a la creación,"Castillo Salazar, Rayén",Ch862/CAS/del,LITCH
000261308,"Djadi, el niño refugiado","H rtling, Peter",833/HAR/di,LITGE
000261346,Con mirada de mujer,"Reyes Medina, Sofía",305.42/CON/mi,GENER
000261382,La ratoncita y la muralla roja,"Teckentrup, Britta",833/TEC/ra,INFAN
000261415,Estrella caída,"Dahl, Michael",813/DAH/es,JUVEN
000261417,La corona de lava,"Dahl, Michael",813/DAH/co,JUVEN
000261420,Lo que cayó del cielo,"Dahl, Michael",813/DAH/lo,JUVEN
000261431,Niños con cuento : antología literaria universal ilustrada,"Morales Ebner, Carla",808.88/NIÑ/cu,LITGE
000261442,Revista le trans,"Jeréz, Camilo",306.768/REV/le,GENER
000261446,Dios nos odia a todos : una historia de la peste,"Jara, Patricio",Ch863/JAR/di,LITCH
000261519,Ciudades de papel,"Green, John",813/GRE/ci,JUVEN
000261527,"Cuentos tuyos, cuentos mios, ... cuentos nuestros","Brown, Maite",Ch863/BRO/cu,LITCH
000261545,"Svein, el del caballo blanco","Cornwell, Bernard",823/COR/su,LITGE
000261562,Ratita Marita,"Güiraldes, Ana María",Ch863/GUI/ra,LITCH
000261568,Cómo leemos el mundo : antología literaria universal ilustrada,"Morales Ebner, Carla",808.88/COM/le,LITGE
000261590,Tres escenas en la vida de Alicia(s),"Neira Muñoz, Ángela",Ch862/NEL/tr,LITCH
000261652,Mujeres en tierra de hombres,"Haurie, Virginia",918.270082/HAU/mu,GENER
000261674,Estrella,"Fuentes, Roberto",Ch863/FUE/es,LITCH
000261695,Las chicas son de ciencias,"Cívico, Irene",925/CIV/Ch,JUVEN
000261839,"clickable poem@s, the hyper love-songs of lcd,deferentially","Correa-Díaz, Luis",Ch861/COR/cl,LITCH
000261881,Papelucho,"Paz, Marcela",Ch863/PAZ/pa,JUVEN
000261912,Terriers,"Gutiérrez, Constanza",Ch863/GUT/te,LITCH
000262022,Rana & sombra,"Poulsen, Birde",839.813/POU/ra,INFAN
000262032,Mataría por ella,"Miller, Frank",741.5973/MIL/ma,COMIC
000262088,La espada de cristal,"Aveyard, Victoria",813/AUE/es,LITGE
000262124,Soldados de honor,"Goldsworthy, Adrian Keith",Ch863/BAL/cu,LITCH
000262267,Cielografía de Chile,"Pérez, Floridor",Ch861/PER/ci,LITCH
000262375,Las carreras de escorpio,"Stiefvater, Maggie",813/STI/ca,LITGE
000262435,Veinte poemas de amor y una canción desesperada,"Neruda, Pablo",Ch861/NER/ve,LITCH
000262496,Cosas que piensas cuando te muerdes las uñas,"Andrade, Amalia",808.87/AND/co,JUVEN
000262498,Niebla,"Unamuno, Miguel de",863/UNA/ni,JUVEN
000262521,Emilia : intriga en Quintay,"Balcells, Jacqueline",Ch863/BAL/emq,INFAN
000262620,Iris : flores de ceniza,"Temporin, Maurizio xD xD xD",853/TEM/ir,LITGE
000262785,Sumar,"Eltit, Diamela",Ch863/ELT/su,LITCH
000262810,Assassin's creed : 4 : Hawk,Corbeyran,741.5944/COR/aCh,JUVEN
000262811,Assassin's creed : 5: El Cakr,Corbeyran,741.5944/COR/acc,JUVEN
000262813,Empatía : guía para padres e hijos,"Fernández Bieberach, Patricia",152.41/FER/em,INFAN
000262815,Almácigo : poemas inéditos de Gabriela Mistral,"Mistral, Gabriela",Ch861/MIS/al,LITCH
000262845,Historia de un oso,"Herrera, Antonia",Ch863/HER/hi,INFAN
000262935,La dama de las camelias,"Dumas, Alexandre, escritor",843/DUM/da,LITGE
000262998,Patria,"Aramburu, Fernando",863/ARA/pa,LITGE
000263008,Cuentos,"Rojas, Manuel",Ch863/ROJ/cu,LITCH
000263032,La vida simplemente,"Castro, Oscar",Ch863/CAS/vi,LITCH
000263080,La cruz ardiente,"Gabaldon, Diana",813/GAB/cr,LITGE
